HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_HF,stress_index
972.8618421052632,100.1629132576098,74.29865946712034,76.02886509218642,0.1029569759266724,0.0763712340760932,984.375,69.496875,36.84210526315789,84.21052631578947,781.25,1125.0,6.333333333333333,156.25,0.015187514504028,9.0
890.625,141.14487238295268,119.4060823408925,120.9882551933734,0.1584784532019117,0.134069987189774,828.125,92.6625,42.85714285714285,71.42857142857143,703.125,1156.25,5.25,78.125,0.0005577586070826,9.0
876.4204545454545,138.40922085912905,121.51006106687706,123.57351984364456,0.1579255939786497,0.1386435704879764,820.3125,104.2453125,50.0,68.18181818181817,703.125,1156.25,11.0,46.875,0.0267541256340832,9.0
908.4821428571428,141.60127386054327,73.20441734451549,73.54590263507475,0.1558657756499346,0.0805788181089507,921.875,185.325,42.85714285714285,71.42857142857143,703.125,1140.625,7.0,46.875,0.0060075463514421,9.0
896.577380952381,112.94142893131652,174.09784201347816,178.53247196072735,0.1259695273723563,0.1941804976482279,890.625,69.496875,52.38095238095239,71.42857142857143,703.125,1265.625,7.0,187.5,0.1596878087660153,7.0
888.28125,59.39555565233817,59.22765651325934,60.70381324308599,0.0668657090897034,0.0666766933482602,906.25,34.7484375,35.0,60.0,703.125,968.75,3.333333333333333,203.125,0.1057287442081891,7.0
908.59375,121.90609842777177,207.071976505628,212.73113182630183,0.1341700825344349,0.227903809051766,898.4375,69.496875,50.0,75.0,734.375,1343.75,6.666666666666667,171.875,0.036225565629062,7.0
923.4375,116.47535810656532,196.6647268897796,201.79926113489773,0.1261323674927272,0.2129702626217579,906.25,57.9140625,45.0,65.0,734.375,1343.75,6.666666666666667,156.25,0.0618280864201177,7.0
918.75,42.292449867434655,51.69813699178194,53.00715774242026,0.0460325984951669,0.0562700810794905,906.25,23.165625,30.0,55.00000000000001,859.375,984.375,5.0,31.25,0.1067033274589193,7.0
903.90625,61.93722781288114,86.62627685699798,88.74299865308542,0.0685217386348209,0.0958354661857886,906.25,46.33125,50.0,65.0,750.0,1046.875,5.0,156.25,0.0942379802518322,7.0
855.8238636363636,85.97899676986205,106.52101290579334,108.88495662745107,0.1004634252713408,0.124466046615234,859.375,57.9140625,45.45454545454545,63.63636363636363,609.375,1046.875,5.5,265.625,0.1224283876883242,7.0
860.1190476190476,52.86614104554653,42.79082480509111,43.78523017615584,0.0614637487588361,0.0497498862785834,859.375,69.496875,19.047619047619047,57.14285714285714,765.625,1000.0,5.25,46.875,0.0172028130796,7.0
913.28125,64.61770007381064,61.98388877043182,63.542116046728445,0.0707533413981844,0.0678694419385395,906.25,46.33125,35.0,75.0,812.5,1078.125,6.666666666666667,78.125,0.0462456969449634,7.0
946.875,70.49956840106783,69.13766301639376,71.01209383450282,0.0744549897305006,0.073016673812693,945.3125,57.9140625,50.0,65.0,812.5,1078.125,5.0,109.375,0.0623746294974248,7.0
944.078947368421,76.77934666191429,66.08634135650792,67.62579811182593,0.0813272522133168,0.0700008633183916,968.75,69.496875,47.368421052631575,63.1578947368421,781.25,1078.125,3.8,187.5,0.0885262630438044,7.0
904.0178571428572,125.4178284632156,182.0496905895476,186.6947483747834,0.1387337954358533,0.20137842317066,921.875,92.6625,61.90476190476191,80.95238095238095,687.5,1281.25,7.0,234.375,0.1412579828130402,7.0
851.5625,120.52537984798056,168.38999296912766,172.46584051873384,0.1415343910141423,0.1977423770646637,828.125,57.9140625,45.45454545454545,63.63636363636363,687.5,1281.25,7.333333333333333,109.375,0.090947779605607,7.0
875.7440476190476,80.6583310579113,48.159484398195126,49.38457602009164,0.0921026312165104,0.0549926482847699,859.375,92.6625,28.57142857142857,57.14285714285714,750.0,1000.0,7.0,109.375,0.0079783477240993,7.0
898.8095238095239,70.3331649526872,54.91026059626744,55.36469808829354,0.0782514682917314,0.0610922104647213,906.25,69.496875,38.095238095238095,61.90476190476191,765.625,1000.0,7.0,125.0,0.0249521530381703,7.0
855.1136363636364,77.02828706115538,96.98054925872408,99.34916555476735,0.0900795915133777,0.1134124695650195,851.5625,81.07968749999999,54.54545454545454,68.18181818181817,750.0,1078.125,5.5,31.25,0.0991494987512646,7.0
792.7989130434783,71.94558529251815,62.85411048249314,64.18520807902071,0.0907488445163553,0.0792812773181061,781.25,69.496875,34.78260869565217,65.21739130434783,625.0,921.875,4.6,156.25,0.0584731306874694,7.0
789.7135416666666,61.81334190931752,47.99389255755452,49.02827678398573,0.0782731188563163,0.060773799644191,796.875,46.33125,33.33333333333333,58.333333333333336,625.0,875.0,4.8,171.875,0.0245709569779625,7.0
830.9659090909091,44.09841168817663,46.99884433736237,48.062827031521,0.0530688578264553,0.0565592930145352,812.5,46.33125,31.818181818181817,54.54545454545454,750.0,921.875,4.4,62.5,0.0127774896748635,7.0
820.3125,43.86411562862008,43.79780551417095,44.56093674209883,0.0534724457186987,0.0533916105315607,812.5,46.33125,27.27272727272727,45.45454545454545,750.0,921.875,5.5,46.875,0.0776244005622254,7.0
811.1413043478261,40.22780133805564,53.09156701997375,54.32149865799191,0.0495940733413885,0.0654529201452272,796.875,46.33125,17.391304347826086,52.17391304347826,750.0,937.5,3.8333333333333335,46.875,0.0792387740922231,7.0
825.4076086956521,55.27327791959045,87.06007509838459,89.10586255467456,0.0669648272408536,0.1054752514772198,828.125,46.33125,30.434782608695656,65.21739130434783,703.125,953.125,5.75,78.125,0.1419809404260065,7.0
834.2391304347826,58.79258506223719,81.12151116605038,82.95092011217663,0.0704744993579911,0.0972401176192395,843.75,69.496875,30.434782608695656,65.21739130434783,703.125,953.125,5.75,78.125,0.0652564507234601,7.0
848.7215909090909,69.9413756619881,79.0128125911958,80.67274333910521,0.0824079137506939,0.0930962678898775,843.75,57.9140625,31.818181818181817,68.18181818181817,750.0,1000.0,4.4,62.5,0.0700530481006017,7.0
859.375,63.42324053906573,78.42205430355976,80.35507603162118,0.0738015889909128,0.0912547540986877,851.5625,57.9140625,40.909090909090914,63.63636363636363,750.0,1000.0,5.5,109.375,0.0863043442285759,7.0
866.0714285714286,49.30459492133713,76.46677689526348,78.44916300373664,0.0569290168163892,0.088291536208964,859.375,23.165625,33.33333333333333,61.90476190476191,796.875,1031.25,3.5,62.5,0.1091840513518512,7.0
804.3478260869565,97.79048333770994,149.8697351035225,153.3690022977292,0.1215773576630988,0.186324535534109,796.875,69.496875,39.130434782608695,78.26086956521739,546.875,984.375,5.75,218.75,0.0505523065444224,13.0
820.6521739130435,118.70415955247437,182.33900900395795,186.62426261079145,0.1446461281963925,0.2221879315015116,843.75,115.828125,65.21739130434783,91.30434782608695,546.875,984.375,7.666666666666667,218.75,0.1494544634708478,13.0
819.9728260869565,85.04437308127187,141.99928226851264,145.32453663549907,0.1037160871380548,0.1731755952769267,843.75,69.496875,65.21739130434783,78.26086956521739,609.375,953.125,5.75,250.0,0.1181899484976591,13.0
817.2554347826087,68.66516954681813,97.97533099180907,100.25723223283784,0.0840192265776527,0.1198833642726042,828.125,69.496875,52.17391304347826,69.56521739130434,625.0,906.25,7.666666666666667,171.875,0.1414607194747373,13.0
810.4619565217391,81.09474182510134,112.22939360868314,114.84974317710213,0.1000598993852046,0.1384758318457515,796.875,92.6625,56.52173913043478,82.6086956521739,625.0,921.875,5.75,171.875,0.0812444705295478,13.0
810.4619565217391,99.30336493817052,163.9102377862236,167.5768025325218,0.1225268677191844,0.2022429757094058,812.5,115.828125,73.91304347826086,86.95652173913044,640.625,1000.0,7.666666666666667,93.75,0.0732934582675485,13.0
778.75,102.03017323321568,177.15033965121734,180.8614475125407,0.1310178789511597,0.2274803719437783,765.625,115.828125,76.0,84.0,578.125,953.125,8.333333333333334,109.375,0.0617987915180963,13.0
774.0885416666666,96.53683600258242,162.90188598208965,166.55726605433364,0.1247103280908045,0.2104434792838433,773.4375,104.2453125,62.5,83.33333333333334,578.125,937.5,6.0,187.5,0.1366468530151259,13.0
787.7604166666666,76.94994947192546,110.82118443004596,113.29269611316052,0.0976819193296508,0.1406787927971492,773.4375,57.9140625,37.5,58.333333333333336,593.75,937.5,6.0,156.25,0.1343284459535378,13.0
748.125,76.32296713637383,66.29126073623883,66.39792413705526,0.1020190036910594,0.0886098723291412,750.0,69.496875,36.0,52.0,578.125,906.25,8.333333333333334,171.875,0.0464219178501124,13.0
722.3557692307693,80.44161463685705,110.5296198989212,112.72041486387164,0.1113601054540184,0.1530127183958443,710.9375,69.496875,61.53846153846154,69.23076923076923,562.5,906.25,6.5,125.0,0.0975887008851714,13.0
736.875,81.02432601540107,122.57577641419068,125.19621997186884,0.1099566765264136,0.1663454132847371,718.75,46.33125,68.0,84.0,562.5,906.25,6.25,140.625,0.1372795664177611,13.0
770.625,92.73758901689575,134.71372037893295,137.6111211064495,0.1203407481160042,0.1748109915703915,750.0,69.496875,72.0,84.0,546.875,953.125,8.333333333333334,187.5,0.0969826991031247,13.0
784.5052083333334,81.12175898904343,123.97679042956948,126.763133621154,0.1034049973503491,0.1580318258089782,765.625,46.33125,58.333333333333336,75.0,546.875,906.25,4.8,218.75,0.0676489978184578,13.0
768.125,105.94318445909266,191.60544481923003,195.6982151474848,0.1379244061306332,0.2494456563960684,765.625,69.496875,68.0,80.0,531.25,953.125,6.25,203.125,0.0315118237993812,13.0
773.125,111.50456595658612,185.64621792314185,189.07382212475187,0.1442257926681793,0.2401244532554785,781.25,69.496875,68.0,76.0,531.25,953.125,6.25,218.75,0.0723356518830818,13.0
811.1979166666666,92.02634987631517,140.58725338812687,143.72005724410567,0.1134450027367737,0.1733082032136138,796.875,81.07968749999999,54.16666666666666,83.33333333333334,593.75,968.75,4.8,187.5,0.0735370045356224,13.0
828.804347826087,101.86016920831344,162.37976320958225,166.20098633023468,0.1229001385857683,0.1959205011840205,828.125,115.828125,43.47826086956522,86.95652173913044,593.75,1046.875,5.75,187.5,0.0534600582234639,13.0
810.4619565217391,103.67710633959923,173.9926363384382,178.08714092237193,0.1279234706889271,0.2146832864125574,781.25,69.496875,52.17391304347826,78.26086956521739,593.75,1046.875,5.75,171.875,0.0814331204081565,13.0
806.3858695652174,94.42690409725029,153.56355334119073,157.16217774957553,0.1170989071871545,0.1904343306809037,796.875,69.496875,69.56521739130434,82.6086956521739,609.375,1062.5,5.75,156.25,0.0716970586462815,13.0
843.0397727272727,91.55125895050313,98.82117688026186,100.1068997075008,0.1085966070786085,0.1172200649093586,828.125,92.6625,59.09090909090909,72.72727272727273,718.75,1062.5,5.5,46.875,0.0332895258450118,13.0
813.8586956521739,96.65400970163196,114.09265634980432,116.59414175697444,0.1187601855432406,0.1401873039623639,781.25,92.6625,52.17391304347826,52.17391304347826,578.125,968.75,5.75,187.5,0.0168390856889307,13.0
768.2291666666666,112.7362655923556,197.29294836061956,201.7258554962445,0.1467482236863205,0.2568152276965352,765.625,69.496875,70.83333333333334,75.0,484.375,984.375,6.0,234.375,0.0789024033820553,13.0
753.2552083333334,96.2064023165498,152.39817520019008,155.07214150564323,0.1277208590822995,0.2023194443452826,765.625,69.496875,70.83333333333334,87.5,484.375,906.25,6.0,250.0,0.0971673990741391,13.0
752.6041666666666,93.5989120694237,121.03072956898178,123.55576244273809,0.1243667205351512,0.1608159174895813,757.8125,104.2453125,66.66666666666666,83.33333333333334,546.875,937.5,8.0,187.5,0.0521843647200039,13.0
792.3177083333334,127.9773777306922,187.89586833391655,192.09868223880497,0.1615228037751382,0.2371471271658963,812.5,104.2453125,75.0,83.33333333333334,546.875,1078.125,6.0,312.5,0.0830132586196808,13.0
805.0271739130435,128.57715094471214,221.07128760774307,226.2690058626441,0.1597177773760474,0.2746134475599981,828.125,115.828125,78.26086956521739,82.6086956521739,546.875,1078.125,7.666666666666667,296.875,0.0716406089767729,13.0
808.59375,108.1796089164963,169.35529526002043,172.88822795412815,0.1337873424281307,0.2094442298867885,820.3125,104.2453125,75.0,83.33333333333334,578.125,968.75,8.0,328.125,0.146894198112577,13.0
819.2934782608696,107.61841132229,163.12978920172733,166.81034121140374,0.1313551421777868,0.1991103231384267,828.125,92.6625,73.91304347826086,86.95652173913044,562.5,968.75,7.666666666666667,203.125,0.1324439844201653,13.0
822.0108695652174,106.98890071629958,166.46309181767592,170.3788556247327,0.1301550924416471,0.2025071662443132,828.125,115.828125,69.56521739130434,78.26086956521739,562.5,968.75,7.666666666666667,359.375,0.0874501800375705,13.0
799.4791666666666,102.5807719043523,176.89674739556528,180.8671163716196,0.1283094997109813,0.2212649869703487,796.875,92.6625,62.5,75.0,593.75,968.75,8.0,140.625,0.0689876322763586,13.0
759.765625,91.4357126894474,127.4388440287784,130.30299589278968,0.1203472619460079,0.167734416819369,750.0,57.9140625,50.0,62.5,546.875,906.25,6.0,187.5,0.0574612546086983,13.0
737.3798076923077,85.12619661985104,137.25119534998592,140.010230280981,0.1154441655871492,0.1861336504175848,742.1875,81.07968749999999,61.53846153846154,73.07692307692307,546.875,906.25,8.666666666666666,187.5,0.088056251808414,13.0
707.3317307692307,89.54722177647174,136.96629375506953,139.75424859373686,0.1265986211011461,0.1936379887922138,687.5,81.07968749999999,73.07692307692307,80.76923076923077,593.75,906.25,8.666666666666666,15.625,0.0944797272254847,13.0
710.0694444444445,119.41656713542832,163.9909413539475,167.16671779532413,0.1681758989486716,0.2309505677747524,687.5,92.6625,70.37037037037037,77.77777777777779,437.5,1031.25,6.75,250.0,0.143564934546827,13.0
740.625,131.4265925098494,207.4607376885845,211.9217258953797,0.1774536270175181,0.280115763967709,734.375,115.828125,72.0,80.0,437.5,1031.25,6.25,296.875,0.1525595934696598,13.0
783.8541666666666,167.9496587145054,269.8670226583424,275.88936373165404,0.2142613586258142,0.3442821817302441,765.625,150.5765625,75.0,83.33333333333334,546.875,1312.5,6.0,187.5,0.1626861824343875,13.0
881.6964285714286,138.92825582960847,116.56082438473916,116.6269488117765,0.1575692623080116,0.1322006312009193,859.375,162.15937499999998,61.90476190476191,85.71428571428571,625.0,1140.625,5.25,234.375,0.0256553656666472,10.0
929.6875,140.9900233265871,164.89255871946625,168.72698565177564,0.1516531343344802,0.1773634245049721,929.6875,138.99375,70.0,90.0,593.75,1156.25,10.0,265.625,0.1479531365211465,10.0
716.9471153846154,159.36439444350844,231.71406139895785,236.4887324438876,0.2222819382682297,0.3231954720602396,656.25,92.6625,73.07692307692307,84.61538461538461,531.25,1234.375,5.2,62.5,0.1420624673584501,22.0
737.3798076923077,254.9900132376983,348.7281579181698,355.87288153566857,0.3458055273248003,0.4729288139982351,664.0625,104.2453125,69.23076923076923,76.92307692307693,531.25,1843.75,5.2,62.5,0.0262290120132903,22.0
778.6458333333334,252.89872915881747,353.47832458453087,361.4059620320236,0.3247930167123274,0.4539654737139125,726.5625,92.6625,58.333333333333336,87.5,562.5,1843.75,6.0,78.125,0.0871529089193969,22.0
740.8854166666666,202.4663583054504,222.24020769986305,226.76631914923803,0.2732762094526992,0.2999656933453336,750.0,127.4109375,54.16666666666666,87.5,421.875,1265.625,8.0,328.125,0.0549989438448859,22.0
1160.15625,150.03254855197255,167.0243557588733,172.88663322081487,0.1293209846104544,0.1439671214621938,1195.3125,104.2453125,56.25,75.0,859.375,1343.75,8.0,281.25,0.0265188804569646,12.0
797.554347826087,309.6273599436776,459.8347266706514,470.6558478159316,0.3882210168970131,0.5765559775632018,718.75,115.828125,56.52173913043478,73.91304347826086,531.25,2125.0,5.75,265.625,0.0688759969377808,14.0
794.8369565217391,148.17967649674446,232.30621047689695,237.71853020099195,0.1864277639343657,0.292269010104267,796.875,115.828125,65.21739130434783,86.95652173913044,531.25,1156.25,7.666666666666667,265.625,0.019230464694903,14.0
827.4147727272727,157.24957598154108,264.0666824830786,270.5706429793556,0.1900492729459311,0.3191466857821241,843.75,127.4109375,68.18181818181817,81.81818181818183,515.625,1156.25,11.0,218.75,0.0156258408369519,14.0
798.2336956521739,129.18363264622917,196.40320453088336,200.97776584666929,0.16183685723851,0.2460472485697534,781.25,138.99375,56.52173913043478,69.56521739130434,562.5,1078.125,5.75,171.875,0.0716844202378901,14.0
761.71875,126.03595851848756,160.50589815452673,163.5816935945126,0.1654625916960657,0.2107154355259428,734.375,115.828125,58.333333333333336,75.0,531.25,1046.875,4.8,203.125,0.1041496307921839,14.0
761.71875,115.3041597372679,125.42387371559724,127.97156531491753,0.1513736661166183,0.1646590342112456,765.625,104.2453125,50.0,66.66666666666666,531.25,1046.875,8.0,296.875,0.0636410687937952,14.0
774.7395833333334,67.70397839952383,65.97023579516421,67.32402080367685,0.0873893368249316,0.0851514976314052,773.4375,69.496875,29.166666666666668,58.333333333333336,671.875,890.625,8.0,109.375,0.0676769284411561,14.0
792.3177083333334,92.32144914208097,135.04163508533856,138.07665752136646,0.1165207443568088,0.1704387440353985,773.4375,57.9140625,45.83333333333333,66.66666666666666,625.0,1078.125,8.0,109.375,0.1520298987809425,14.0
852.2727272727273,67.4607319240727,51.82226234930312,52.1688286388301,0.0791539254575786,0.0608047878231823,820.3125,11.5828125,18.181818181818183,22.727272727272727,734.375,968.75,2.75,78.125,0.0142442284562047,9.0
866.4772727272727,71.15112852110526,71.11398358068746,72.67444888565261,0.0821154007850132,0.0820725318701704,851.5625,81.07968749999999,36.36363636363637,63.63636363636363,750.0,984.375,7.333333333333333,78.125,0.0519270826537433,9.0
840.3532608695652,84.9251479594169,77.05229463133817,78.29729378129251,0.1010588664480692,0.091690361921851,843.75,69.496875,47.82608695652174,78.26086956521739,609.375,984.375,7.666666666666667,171.875,0.0214961038144137,9.0
868.6079545454545,117.8832610563669,146.8924128482508,150.32671512330035,0.1357151525489489,0.1691124425922625,875.0,46.33125,40.909090909090914,63.63636363636363,578.125,1234.375,5.5,296.875,0.0241176593698167,9.0
900.297619047619,120.47231577855398,192.4160226728793,197.41304662716297,0.1338138780217988,0.2137249045226031,875.0,46.33125,47.61904761904761,52.38095238095239,734.375,1234.375,7.0,140.625,0.1390224048826852,9.0
896.577380952381,102.87329491441216,156.64013793565172,160.6774054384158,0.1147400069418837,0.1747090003199302,859.375,69.496875,47.61904761904761,61.90476190476191,734.375,1203.125,7.0,93.75,0.145279417674906,9.0
852.2727272727273,94.94859696708173,102.8563419694349,105.29706595254343,0.1114063537747092,0.1206847745774702,835.9375,104.2453125,54.54545454545454,72.72727272727273,703.125,1046.875,7.333333333333333,125.0,0.0783032682435542,9.0
822.4431818181819,73.05664517126182,65.7630351011439,66.76309061043492,0.0888288051823287,0.0799605815392146,820.3125,81.07968749999999,45.45454545454545,68.18181818181817,703.125,984.375,5.5,93.75,0.0182158951611839,9.0
854.4034090909091,39.87586638516501,40.34357652299393,41.22722134417871,0.0466710057109828,0.0472184170776188,859.375,46.33125,22.727272727272727,50.0,765.625,921.875,5.5,93.75,0.0174897775453923,9.0
880.952380952381,95.8713369263599,161.09670523477504,165.25063201567173,0.1088269229974896,0.1828665302665014,875.0,23.165625,38.095238095238095,71.42857142857143,640.625,1093.75,5.25,218.75,0.1317078161990851,9.0
853.6931818181819,98.17738385849718,137.02400022224123,140.05755221175193,0.1150031251853278,0.1605073147362027,859.375,81.07968749999999,54.54545454545454,81.81818181818183,640.625,1078.125,5.5,218.75,0.1380090291345299,9.0
820.6521739130435,109.56452382693465,162.68700996154325,166.15805697750247,0.1335090886367945,0.1982411247213507,812.5,69.496875,56.52173913043478,78.26086956521739,593.75,1140.625,7.666666666666667,218.75,0.1431274561674614,9.0
828.125,109.88113412394156,143.51512432176236,146.30845993699134,0.1326866525270237,0.173301282199864,828.125,69.496875,47.82608695652174,69.56521739130434,515.625,1140.625,5.75,296.875,0.1282180042518132,9.0
843.75,108.0381739192658,126.57122618359612,129.68794822068273,0.1280452431635742,0.1500103421435213,812.5,69.496875,45.45454545454545,68.18181818181817,703.125,1187.5,5.5,93.75,0.0292909101263519,9.0
885.4166666666666,154.46901658045647,202.13098128132165,207.3680694846155,0.1744591246085155,0.2282891082706691,843.75,138.99375,66.66666666666666,76.19047619047619,687.5,1250.0,5.25,109.375,0.0200452069478082,9.0
875.7102272727273,124.485293800372,164.9018354275687,168.88979549053084,0.1421535228474645,0.1883063943893079,843.75,69.496875,40.909090909090914,72.72727272727273,687.5,1250.0,5.5,109.375,0.1010648870013905,9.0
823.3695652173913,48.14445412961637,41.60743896555912,41.68357340977128,0.0584724723422403,0.0505331271924942,812.5,46.33125,13.043478260869565,52.17391304347826,750.0,937.5,5.75,46.875,0.0344894586413277,9.0
805.7065217391304,45.87621698744407,43.17807998173484,43.978415787688455,0.0569391158562543,0.0535903319840756,796.875,46.33125,13.043478260869565,43.47826086956522,734.375,906.25,5.75,31.25,0.0645013856943634,9.0
850.1420454545455,79.62241899321553,43.79780551417095,44.87291910548743,0.0936577827422284,0.0515182206883481,828.125,69.496875,13.636363636363637,40.909090909090914,765.625,1015.625,4.4,15.625,0.0012507924341129,9.0
870.5357142857143,108.3819716821681,135.81172342161776,138.82019842867362,0.1245003161887469,0.1560093643407301,843.75,92.6625,42.85714285714285,61.90476190476191,750.0,1109.375,7.0,0.0,0.0287069583935892,9.0
886.9047619047619,143.1121004272192,198.9965059366621,203.7629153155567,0.1613612944414283,0.2243718993111358,843.75,138.99375,66.66666666666666,80.95238095238095,703.125,1218.75,7.0,46.875,0.0110995829157342,9.0
857.8869047619048,120.00821524458428,185.79958120243435,190.59938352471133,0.1398881537629846,0.2165781761804611,843.75,69.496875,33.33333333333333,80.95238095238095,703.125,1218.75,7.0,93.75,0.0790679720694523,9.0
826.0869565217391,49.47889579358627,40.38939547759355,40.818874300846566,0.0598955054343412,0.0488924261044553,843.75,69.496875,8.695652173913043,65.21739130434783,734.375,906.25,4.6,109.375,0.0470868246791824,9.0
828.125,73.28774624724109,58.27327129763072,59.62687235572906,0.0884984105627062,0.0703677238311012,812.5,69.496875,21.73913043478261,56.52173913043478,718.75,1015.625,7.666666666666667,93.75,0.008800817227505,9.0
849.4318181818181,85.51988009682248,62.12686233675031,63.00023030003258,0.1006789223882324,0.0731393161957729,843.75,104.2453125,31.818181818181817,50.0,718.75,1015.625,7.333333333333333,187.5,0.0143213616659821,9.0
844.4602272727273,80.32284546452097,51.82226234930312,53.052734462311854,0.0951173813406606,0.0613673216045574,843.75,104.2453125,31.818181818181817,54.54545454545454,734.375,968.75,7.333333333333333,0.0,0.0160766199160825,9.0
819.2934782608696,86.97413089056975,70.03575588421052,69.5283809114271,0.1061574798266324,0.0854831116596665,812.5,69.496875,21.73913043478261,52.17391304347826,515.625,937.5,5.75,296.875,0.0326136760044888,9.0
845.8806818181819,86.16318506315369,137.91199100116265,141.3177381824377,0.1018621029126115,0.1630395326025499,851.5625,46.33125,18.181818181818183,50.0,671.875,1140.625,3.6666666666666665,203.125,0.0886909626759793,9.0
